accept-in,4273880708504606497,13432001584322131
accept-in,4273880708504606497,13432001584327778
accept-in,3845600716098246304,13432002090377654
accept-in,3845600716098246304,13432002090387188
accept-in,-1985293914851496496,13432002393034839
accept-in,-1985293914851496496,13432002393042026
accept-in,5382156399338179721,13432002453185776
accept-in,5382156399338179721,13432002453192305
accept-in,6818345653098573803,13432002504749827
accept-in,6818345653098573803,13432002504755414
accept-in,-4582179393309238774,13432002524083400
accept-in,-4582179393309238774,13432002524093657
accept-in,306804171183346568,13432002806026309
accept-in,306804171183346568,13432002806041745
accept-in,2066566753998747132,13432002838759891
accept-in,2066566753998747132,13432002838765060
accept-in,5240385471635160709,13432002846908261
accept-in,5240385471635160709,13432002846914984
accept-in,6696601481784304718,13432002848138619
accept-in,6696601481784304718,13432002848141847
accept-in,2445277207391824804,13432002894888097
accept-in,2445277207391824804,13432002894893562
accept-in,4516307694530476254,13432002904385438
accept-in,4516307694530476254,13432002904388793
accept-in,4678888361500313833,13432002917630595
accept-in,4678888361500313833,13432002917635980
accept-in,3893865870902830617,13432003065038639
accept-in,3893865870902830617,13432003065048253
accept-in,1383669203848368870,13432003100350246
accept-in,1383669203848368870,13432003100355693
accept-in,-5184049155523492846,13432003118539910
accept-in,-5184049155523492846,13432003118543701
accept-in,-7913783764828988974,13432003419542316
accept-in,-7913783764828988974,13432003419550594
accept-in,-8174511154044593302,13432003504386262
accept-in,-8174511154044593302,13432003504390813
accept-in,5720525061784115182,13432003816378719
accept-in,5720525061784115182,13432003816388589
accept-in,-7957554717120674695,13432003820551996
accept-in,-7957554717120674695,13432003820680371
accept-in,5369635389376622441,13432003930490473
accept-in,5369635389376622441,13432003930500092
accept-in,-4735231153781464031,13432003948846021
accept-in,-4735231153781464031,13432003948852481
accept-in,2028799434155461227,13432003983343278
accept-in,2028799434155461227,13432003983348544
accept-in,1142960266228169703,13432004302597476
accept-in,1142960266228169703,13432004302607586
accept-in,4861457889547169879,13432004313759026
accept-in,4861457889547169879,13432004313765575
accept-in,-4869088714227053431,13432004331208621
accept-in,-4869088714227053431,13432004331213125
accept-in,-6162328474403345692,13432004411339832
accept-in,-6162328474403345692,13432004411345742
accept-in,2279283727364106491,13432004414563989
accept-in,2279283727364106491,13432004414568467
accept-in,-5146990363705117192,13432004500894857
accept-in,-5146990363705117192,13432004500899757
accept-in,-1529786047734369225,13432004637539659
accept-in,-1529786047734369225,13432004637546180
accept-in,115591927283326058,13432004648747789
accept-in,115591927283326058,13432004648752036
accept-in,-2043635618263555377,13432004764061693
accept-in,-2043635618263555377,13432004764068013
accept-in,6345899006570830019,13432004930194603
accept-in,6345899006570830019,13432004930208601
accept-in,-4802759611170817443,13432004997696977
accept-in,-4802759611170817443,13432004997702908
accept-in,1056861218394773494,13432005214511889
accept-in,1056861218394773494,13432005214523012
accept-in,-1954235204510617045,13432005338793468
accept-in,-1954235204510617045,13432005338803066
accept-in,-5584845129742803610,13432005426466147
accept-in,-5584845129742803610,13432005426472397
accept-in,-6525187847127149186,13432005807295600
accept-in,-6525187847127149186,13432005807305419
accept-in,2760976587152472474,13432005924717807
accept-in,2760976587152472474,13432005924723495
accept-in,-8654435750836642882,13432006050905866
accept-in,-8654435750836642882,13432006050920259
accept-in,-7277051170442209319,13432006097579431
accept-in,-7277051170442209319,13432006097585562
accept-in,43418130019562775,13432006287729545
accept-in,43418130019562775,13432006287737344
accept-in,165009136721833574,13432006437553440
accept-in,165009136721833574,13432006437560252
accept-in,8169491277065143136,13432006551591274
accept-in,8169491277065143136,13432006551601983
accept-in,1198815980728217394,13432006561436600
accept-in,1198815980728217394,13432006561440549
accept-in,-6000429669891082529,13432006631426153
accept-in,-6000429669891082529,13432006631433348
accept-in,2832496956654198888,13432006744285396
accept-in,2832496956654198888,13432006744290947
accept-in,6895210796787588397,13432006769028857
accept-in,6895210796787588397,13432006769033491
accept-in,8067043873057648973,13432006876334968
accept-in,8067043873057648973,13432006876344168
accept-in,4083304145793304148,13432006967683785
accept-in,4083304145793304148,13432006967692862
accept-in,4836905789971284930,13432006997864287
accept-in,4836905789971284930,13432006997870633
